time,latitude,longitude
1633007302086728446,61.178344466855535,11.407126047867907
1633007302106733933,61.17834456953619,11.407125945983182
1633007302127609776,61.178344656883056,11.407125872008818
1633007302146724941,61.17834481016352,11.407125739153452
1633007302166726125,61.17834493856173,11.407125606607993
1633007302186737654,61.17834505880332,11.407125336506306
1633007302206879238,61.17834517714381,11.407125197753633
1633007302226745418,61.17834530676111,11.407125056140293
1633007302246832110,61.178345410832634,11.407124941393688
1633007302266765569,61.17834550841097,11.407124817693807
1633007302286746354,61.17834559813712,11.407124690308402
1633007302306730008,61.17834568596626,11.407124559067125
1633007302328824066,61.17834576365539,11.407124450256404
1633007302346719470,61.1783458501474,11.407124346228292
1633007302366851433,61.17834598960514,11.407124207800255
1633007302386724707,61.1783461809333,11.407124021241604
1633007302408309181,61.178346373214694,11.407123892095104
1633007302428354818,61.17834654951744,11.407123777996464
1633007302446720859,61.17834667144815,11.407123670302859
1633007302466850526,61.17834680112857,11.407123503891045
1633007302486720846,61.178346923530945,11.40712330959229
1633007302506755595,61.17834710137265,11.40712309987824
1633007302526760208,61.17834731085238,11.407122951680904
1633007302546760465,61.17834740141749,11.407122898574048
1633007302566744847,61.178347384971,11.407122702460033
1633007302587980778,61.1783475683144,11.407122526589045
1633007302606770213,61.17834774609997,11.407122312158942
1633007302626845177,61.17834792727737,11.407122087478749
1633007302646717670,61.17834814929678,11.407121836049546
1633007302666702681,61.17834834962702,11.407121634581413
1633007302686770237,61.17834856241841,11.407121431726772
1633007302713426414,61.1783487754485,11.407121211630688
1633007302726732782,61.17834905551772,11.407120892829862
1633007302746731795,61.17834926722996,11.407120631876019
1633007302766739592,61.17834928545676,11.407120598774773
1633007302786722890,61.17834950281149,11.407120330251088
1633007302806754378,61.17834973082023,11.407120062074586
1633007302826747095,61.17834996770648,11.407119801755856
1633007302846752020,61.178350254455815,11.407119499039915
1633007302866715873,61.178350548048286,11.407119201303265
1633007302886764815,61.17835079802289,11.407118923744054
1633007302906729897,61.17835103628889,11.407118623684573
1633007302929900489,61.17835127049629,11.407118289181915
1633007302946705930,61.178351586129644,11.407117824893446
1633007302967555804,61.17835170653668,11.407117913681084
1633007302986732898,61.178351882499605,11.407117727081458
1633007303006729064,61.17835214798678,11.40711751690595
1633007303026768638,61.178352413231,11.407117365883865
1633007303046735107,61.17835266271886,11.407117226482436
1633007303066722813,61.17835289369505,11.40711708535088
1633007303086782243,61.17835311146818,11.407116940553731
1633007303106706511,61.17835339163502,11.407116719657349
1633007303126728217,61.17835356030521,11.407116550387466
1633007303147264803,61.17835378836382,11.407116267276514
1633007303174483452,61.17835390316472,11.407115601013865
1633007303186850948,61.178354049257074,11.407115461079277
1633007303206743694,61.178354249494376,11.40711533700215
1633007303226952270,61.178354512042745,11.407115220454582
